racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,C013,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C013,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C014,Ron DeSantis (REP),120,84,204,0,408,54.99%
Governor and Lieutenant Governor,C014,Andrew Gillum (DEM),-,-,-,-,325,43.80%
Governor and Lieutenant Governor,C014,Darcy G. Richardson (REF),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,C014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.27%
Governor and Lieutenant Governor,C014,Ryan Christopher Foley (NPA),-,-,-,-,4,0.54%
Governor and Lieutenant Governor,C014,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,C014,WRITE-IN (NON),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,C015,Ron DeSantis (REP),18,22,24,0,64,4.90%
Governor and Lieutenant Governor,C015,Andrew Gillum (DEM),-,-,-,-,"1,237",94.64%
Governor and Lieutenant Governor,C015,Darcy G. Richardson (REF),-,-,-,-,3,0.23%
Governor and Lieutenant Governor,C015,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.08%
Governor and Lieutenant Governor,C015,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,C015,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C015,WRITE-IN (NON),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,C016,Ron DeSantis (REP),-,-,-,-,"1,066",55.46%
Governor and Lieutenant Governor,C016,Andrew Gillum (DEM),-,-,-,-,842,43.81%
Governor and Lieutenant Governor,C016,Darcy G. Richardson (REF),-,-,-,-,7,0.36%
Governor and Lieutenant Governor,C016,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.16%
Governor and Lieutenant Governor,C016,Ryan Christopher Foley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,C016,Bruce Stanley (NPA),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,C016,WRITE-IN (NON),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,C017,Ron DeSantis (REP),200,131,145,0,476,60.56%
Governor and Lieutenant Governor,C017,Andrew Gillum (DEM),104,87,111,0,302,38.42%
Governor and Lieutenant Governor,C017,Darcy G. Richardson (REF),-,-,-,-,2,0.25%
Governor and Lieutenant Governor,C017,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C017,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C017,Bruce Stanley (NPA),-,-,-,-,3,0.38%
Governor and Lieutenant Governor,C017,WRITE-IN (NON),-,-,-,-,3,0.38%
Governor and Lieutenant Governor,C018,Ron DeSantis (REP),-,-,-,-,593,57.02%
Governor and Lieutenant Governor,C018,Andrew Gillum (DEM),-,-,-,-,440,42.31%
Governor and Lieutenant Governor,C018,Darcy G. Richardson (REF),-,-,-,-,4,0.38%
Governor and Lieutenant Governor,C018,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.19%
Governor and Lieutenant Governor,C018,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,C018,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C019,Ron DeSantis (REP),-,-,-,-,634,61.37%
Governor and Lieutenant Governor,C019,Andrew Gillum (DEM),109,115,172,0,396,38.33%
Governor and Lieutenant Governor,C019,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,C019,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,C019,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C019,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C019,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,C020,Ron DeSantis (REP),-,-,-,-,60,12.05%
Governor and Lieutenant Governor,C020,Andrew Gillum (DEM),-,-,-,-,434,87.15%
Governor and Lieutenant Governor,C020,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C020,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.60%
Governor and Lieutenant Governor,C020,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C020,Bruce Stanley (NPA),-,-,-,-,1,0.20%
Governor and Lieutenant Governor,C020,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C021,Ron DeSantis (REP),-,-,-,-,460,41.40%
Governor and Lieutenant Governor,C021,Andrew Gillum (DEM),-,-,-,-,642,57.79%
Governor and Lieutenant Governor,C021,Darcy G. Richardson (REF),-,-,-,-,2,0.18%
Governor and Lieutenant Governor,C021,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.18%
Governor and Lieutenant Governor,C021,Ryan Christopher Foley (NPA),-,-,-,-,4,0.36%
Governor and Lieutenant Governor,C021,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C021,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,C022,Ron DeSantis (REP),-,-,-,-,618,61.68%
Governor and Lieutenant Governor,C022,Andrew Gillum (DEM),-,-,-,-,375,37.43%
Governor and Lieutenant Governor,C022,Darcy G. Richardson (REF),-,-,-,-,4,0.40%
Governor and Lieutenant Governor,C022,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.40%
Governor and Lieutenant Governor,C022,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,C022,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C022,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C023,Ron DeSantis (REP),-,-,-,-,"1,261",34.83%
Governor and Lieutenant Governor,C023,Andrew Gillum (DEM),-,-,-,-,"2,340",64.64%
Governor and Lieutenant Governor,C023,Darcy G. Richardson (REF),-,-,-,-,5,0.14%
Governor and Lieutenant Governor,C023,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.11%
Governor and Lieutenant Governor,C023,Ryan Christopher Foley (NPA),-,-,-,-,1,0.03%
Governor and Lieutenant Governor,C023,Bruce Stanley (NPA),-,-,-,-,7,0.19%
Governor and Lieutenant Governor,C023,WRITE-IN (NON),-,-,-,-,2,0.06%
Governor and Lieutenant Governor,C024,Ron DeSantis (REP),-,-,-,-,578,34.97%
Governor and Lieutenant Governor,C024,Andrew Gillum (DEM),-,-,-,-,"1,062",64.25%
Governor and Lieutenant Governor,C024,Darcy G. Richardson (REF),-,-,-,-,5,0.30%
Governor and Lieutenant Governor,C024,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.24%
Governor and Lieutenant Governor,C024,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,C024,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,C024,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C025,Ron DeSantis (REP),-,-,-,-,26,6.82%
Governor and Lieutenant Governor,C025,Andrew Gillum (DEM),-,-,-,-,353,92.65%
Governor and Lieutenant Governor,C025,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C025,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C025,Ryan Christopher Foley (NPA),-,-,-,-,1,0.26%
Governor and Lieutenant Governor,C025,Bruce Stanley (NPA),-,-,-,-,1,0.26%
Governor and Lieutenant Governor,C025,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C026,Ron DeSantis (REP),40,13,23,0,76,23.60%
Governor and Lieutenant Governor,C026,Andrew Gillum (DEM),69,50,117,0,236,73.29%
Governor and Lieutenant Governor,C026,Darcy G. Richardson (REF),-,-,-,-,3,0.93%
Governor and Lieutenant Governor,C026,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.31%
Governor and Lieutenant Governor,C026,Ryan Christopher Foley (NPA),-,-,-,-,1,0.31%
Governor and Lieutenant Governor,C026,Bruce Stanley (NPA),-,-,-,-,5,1.55%
Governor and Lieutenant Governor,C026,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C027,Ron DeSantis (REP),-,-,-,-,38,16.24%
Governor and Lieutenant Governor,C027,Andrew Gillum (DEM),-,-,-,-,196,83.76%
Governor and Lieutenant Governor,C027,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C027,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C027,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C027,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C027,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C028,Ron DeSantis (REP),-,-,-,-,40,2.44%
Governor and Lieutenant Governor,C028,Andrew Gillum (DEM),-,-,-,-,"1,590",97.13%
Governor and Lieutenant Governor,C028,Darcy G. Richardson (REF),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,C028,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.12%
Governor and Lieutenant Governor,C028,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C028,Bruce Stanley (NPA),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,C028,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C029,Ron DeSantis (REP),-,-,-,-,281,46.91%
Governor and Lieutenant Governor,C029,Andrew Gillum (DEM),131,163,18,0,312,52.09%
Governor and Lieutenant Governor,C029,Darcy G. Richardson (REF),-,-,-,-,3,0.50%
Governor and Lieutenant Governor,C029,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C029,Ryan Christopher Foley (NPA),-,-,-,-,1,0.17%
Governor and Lieutenant Governor,C029,Bruce Stanley (NPA),-,-,-,-,2,0.33%
Governor and Lieutenant Governor,C029,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C030,Ron DeSantis (REP),-,-,-,-,442,37.84%
Governor and Lieutenant Governor,C030,Andrew Gillum (DEM),-,-,-,-,720,61.64%
Governor and Lieutenant Governor,C030,Darcy G. Richardson (REF),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,C030,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.17%
Governor and Lieutenant Governor,C030,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,C030,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,C030,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C031,Ron DeSantis (REP),-,-,-,-,387,31.96%
Governor and Lieutenant Governor,C031,Andrew Gillum (DEM),-,-,-,-,811,66.97%
Governor and Lieutenant Governor,C031,Darcy G. Richardson (REF),-,-,-,-,6,0.50%
Governor and Lieutenant Governor,C031,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.33%
Governor and Lieutenant Governor,C031,Ryan Christopher Foley (NPA),-,-,-,-,2,0.17%
Governor and Lieutenant Governor,C031,Bruce Stanley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,C031,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C032,Ron DeSantis (REP),-,-,-,-,31,14.49%
Governor and Lieutenant Governor,C032,Andrew Gillum (DEM),67,18,95,0,180,84.11%
Governor and Lieutenant Governor,C032,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C032,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C032,Ryan Christopher Foley (NPA),-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C032,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C032,WRITE-IN (NON),-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C033,Ron DeSantis (REP),71,20,48,0,139,32.55%
Governor and Lieutenant Governor,C033,Andrew Gillum (DEM),-,-,-,-,279,65.34%
Governor and Lieutenant Governor,C033,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C033,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.47%
Governor and Lieutenant Governor,C033,Ryan Christopher Foley (NPA),-,-,-,-,3,0.70%
Governor and Lieutenant Governor,C033,Bruce Stanley (NPA),-,-,-,-,3,0.70%
Governor and Lieutenant Governor,C033,WRITE-IN (NON),-,-,-,-,1,0.23%
Governor and Lieutenant Governor,C034,Ron DeSantis (REP),-,-,-,-,478,34.44%
Governor and Lieutenant Governor,C034,Andrew Gillum (DEM),-,-,-,-,897,64.63%
Governor and Lieutenant Governor,C034,Darcy G. Richardson (REF),-,-,-,-,5,0.36%
Governor and Lieutenant Governor,C034,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.14%
Governor and Lieutenant Governor,C034,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,C034,Bruce Stanley (NPA),-,-,-,-,5,0.36%
Governor and Lieutenant Governor,C034,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C035,Ron DeSantis (REP),-,-,-,-,77,9.87%
Governor and Lieutenant Governor,C035,Andrew Gillum (DEM),-,-,-,-,698,89.49%
Governor and Lieutenant Governor,C035,Darcy G. Richardson (REF),-,-,-,-,3,0.38%
Governor and Lieutenant Governor,C035,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.13%
Governor and Lieutenant Governor,C035,Ryan Christopher Foley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,C035,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C035,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C036,Ron DeSantis (REP),-,-,-,-,36,16.82%
Governor and Lieutenant Governor,C036,Andrew Gillum (DEM),-,-,-,-,175,81.78%
Governor and Lieutenant Governor,C036,Darcy G. Richardson (REF),-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C036,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C036,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C036,Bruce Stanley (NPA),-,-,-,-,1,0.47%
Governor and Lieutenant Governor,C036,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C037,Ron DeSantis (REP),-,-,-,-,305,47.00%
Governor and Lieutenant Governor,C037,Andrew Gillum (DEM),-,-,-,-,340,52.39%
Governor and Lieutenant Governor,C037,Darcy G. Richardson (REF),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,C037,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.15%
Governor and Lieutenant Governor,C037,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C037,Bruce Stanley (NPA),-,-,-,-,2,0.31%
Governor and Lieutenant Governor,C037,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C038,Ron DeSantis (REP),16,21,33,0,70,54.69%
Governor and Lieutenant Governor,C038,Andrew Gillum (DEM),10,20,27,0,57,44.53%
Governor and Lieutenant Governor,C038,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C038,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C038,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C038,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,C038,WRITE-IN (NON),-,-,-,-,1,0.78%
Governor and Lieutenant Governor,D001,Ron DeSantis (REP),117,100,175,0,392,38.17%
Governor and Lieutenant Governor,D001,Andrew Gillum (DEM),-,-,-,-,626,60.95%
Governor and Lieutenant Governor,D001,Darcy G. Richardson (REF),-,-,-,-,3,0.29%
Governor and Lieutenant Governor,D001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.39%
Governor and Lieutenant Governor,D001,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D001,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,D001,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D002,Ron DeSantis (REP),109,64,87,0,260,24.03%
Governor and Lieutenant Governor,D002,Andrew Gillum (DEM),-,-,-,-,816,75.42%
Governor and Lieutenant Governor,D002,Darcy G. Richardson (REF),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,D002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D002,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D002,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D002,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D003,Ron DeSantis (REP),-,-,-,-,463,37.25%
Governor and Lieutenant Governor,D003,Andrew Gillum (DEM),-,-,-,-,770,61.95%
Governor and Lieutenant Governor,D003,Darcy G. Richardson (REF),-,-,-,-,3,0.24%
Governor and Lieutenant Governor,D003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.16%
Governor and Lieutenant Governor,D003,Ryan Christopher Foley (NPA),-,-,-,-,4,0.32%
Governor and Lieutenant Governor,D003,Bruce Stanley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,D003,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D004,Ron DeSantis (REP),125,59,78,0,262,28.14%
Governor and Lieutenant Governor,D004,Andrew Gillum (DEM),-,-,-,-,660,70.89%
Governor and Lieutenant Governor,D004,Darcy G. Richardson (REF),-,-,-,-,4,0.43%
Governor and Lieutenant Governor,D004,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D004,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D004,Bruce Stanley (NPA),-,-,-,-,4,0.43%
Governor and Lieutenant Governor,D004,WRITE-IN (NON),-,-,-,-,1,0.11%
Governor and Lieutenant Governor,D005,Ron DeSantis (REP),-,-,-,-,207,15.11%
Governor and Lieutenant Governor,D005,Andrew Gillum (DEM),-,-,-,-,"1,156",84.38%
Governor and Lieutenant Governor,D005,Darcy G. Richardson (REF),-,-,-,-,5,0.36%
Governor and Lieutenant Governor,D005,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D005,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,D005,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D005,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,D006,Ron DeSantis (REP),-,-,-,-,331,30.85%
Governor and Lieutenant Governor,D006,Andrew Gillum (DEM),-,-,-,-,733,68.31%
Governor and Lieutenant Governor,D006,Darcy G. Richardson (REF),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,D006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.28%
Governor and Lieutenant Governor,D006,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D006,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D006,WRITE-IN (NON),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,D007,Ron DeSantis (REP),28,19,24,0,71,10.57%
Governor and Lieutenant Governor,D007,Andrew Gillum (DEM),-,-,-,-,597,88.84%
Governor and Lieutenant Governor,D007,Darcy G. Richardson (REF),-,-,-,-,2,0.30%
Governor and Lieutenant Governor,D007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.15%
Governor and Lieutenant Governor,D007,Ryan Christopher Foley (NPA),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,D007,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D008,Ron DeSantis (REP),-,-,-,-,354,34.57%
Governor and Lieutenant Governor,D008,Andrew Gillum (DEM),-,-,-,-,664,64.84%
Governor and Lieutenant Governor,D008,Darcy G. Richardson (REF),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,D008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.20%
Governor and Lieutenant Governor,D008,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D008,Bruce Stanley (NPA),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,D008,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,D009,Ron DeSantis (REP),55,50,86,0,191,11.26%
Governor and Lieutenant Governor,D009,Andrew Gillum (DEM),-,-,-,-,"1,497",88.27%
Governor and Lieutenant Governor,D009,Darcy G. Richardson (REF),-,-,-,-,3,0.18%
Governor and Lieutenant Governor,D009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.12%
Governor and Lieutenant Governor,D009,Ryan Christopher Foley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,D009,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D009,WRITE-IN (NON),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,D010,Ron DeSantis (REP),34,19,23,0,76,16.45%
Governor and Lieutenant Governor,D010,Andrew Gillum (DEM),166,68,145,0,379,82.03%
Governor and Lieutenant Governor,D010,Darcy G. Richardson (REF),-,-,-,-,3,0.65%
Governor and Lieutenant Governor,D010,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D010,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D010,Bruce Stanley (NPA),-,-,-,-,3,0.65%
Governor and Lieutenant Governor,D010,WRITE-IN (NON),-,-,-,-,1,0.22%
Governor and Lieutenant Governor,D011,Ron DeSantis (REP),-,-,-,-,16,9.58%
Governor and Lieutenant Governor,D011,Andrew Gillum (DEM),26,29,95,0,150,89.82%
Governor and Lieutenant Governor,D011,Darcy G. Richardson (REF),-,-,-,-,1,0.60%
Governor and Lieutenant Governor,D011,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D011,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D011,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D012,Ron DeSantis (REP),-,-,-,-,32,9.44%
Governor and Lieutenant Governor,D012,Andrew Gillum (DEM),72,74,160,0,306,90.27%
Governor and Lieutenant Governor,D012,Darcy G. Richardson (REF),-,-,-,-,1,0.29%
Governor and Lieutenant Governor,D012,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D012,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D012,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D012,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D013,Ron DeSantis (REP),34,37,66,0,137,16.43%
Governor and Lieutenant Governor,D013,Andrew Gillum (DEM),141,207,346,0,694,83.21%
Governor and Lieutenant Governor,D013,Darcy G. Richardson (REF),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,D013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.12%
Governor and Lieutenant Governor,D013,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D013,Bruce Stanley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,D013,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D014,Ron DeSantis (REP),110,70,88,0,268,32.68%
Governor and Lieutenant Governor,D014,Andrew Gillum (DEM),-,-,-,-,543,66.22%
Governor and Lieutenant Governor,D014,Darcy G. Richardson (REF),-,-,-,-,4,0.49%
Governor and Lieutenant Governor,D014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.24%
Governor and Lieutenant Governor,D014,Ryan Christopher Foley (NPA),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,D014,Bruce Stanley (NPA),-,-,-,-,2,0.24%
Governor and Lieutenant Governor,D014,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,D015,Ron DeSantis (REP),-,-,-,-,415,33.04%
Governor and Lieutenant Governor,D015,Andrew Gillum (DEM),-,-,-,-,830,66.08%
Governor and Lieutenant Governor,D015,Darcy G. Richardson (REF),-,-,-,-,5,0.40%
Governor and Lieutenant Governor,D015,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.32%
